model,case_id,level,context_length,depth_name,depth_ratio,near_gap_tokens,repeat,passkey_true,passkey_false,true_key_token_len,false_key_token_len,true_loss,false_loss,margin_false_minus_true,hit
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,6,84283,92195,5,5,2.703125,2.59375,-0.109375,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,7,50140,26594,5,5,2.953125,3.328125,0.375,1
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,8,11512,28909,5,5,2.75,3.375,0.625,1
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,9,33442,47196,5,5,3.390625,2.671875,-0.71875,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,10,41441,91404,5,5,2.703125,2.546875,-0.15625,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,11,27923,52413,5,5,3.171875,2.90625,-0.265625,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,12,59602,95944,5,5,3.0,2.765625,-0.234375,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,13,28284,85387,5,5,3.3125,3.125,-0.1875,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,14,98984,41175,5,5,3.390625,2.796875,-0.59375,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,15,15690,58329,5,5,2.640625,3.15625,0.515625,1
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,16,49800,81450,5,5,2.984375,2.6875,-0.296875,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,17,59262,83267,5,5,2.90625,2.859375,-0.046875,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,18,96005,18950,5,5,2.84375,2.65625,-0.1875,0
Anchored-20,L3_12000_easy,L3,12000,easy,0.9,,19,22070,64439,5,5,3.375,3.171875,-0.203125,0
