step,train_loss,val_loss,lr,elapsed_sec
1,11.034631729125977,10.936147689819336,2.9999999999999997e-06,0.5718734264373779
50,7.993596076965332,8.027805149555206,0.00015,42.81059551239014
100,7.309669017791748,7.076776385307312,0.0003,85.83959937095642
150,6.695470809936523,6.658247709274292,0.00045,129.2160415649414
200,6.634234428405762,6.33110237121582,0.0006,170.77854299545288
250,6.250804901123047,6.086685955524445,0.0005995467292351614,214.18780064582825
300,5.982010841369629,5.981185972690582,0.0005981511624702299,257.46208596229553
350,5.864193439483643,5.8691970109939575,0.0005958175018428611,298.9406659603119
400,5.741809368133545,5.706599116325378,0.0005925530899127599,342.0999915599823
450,5.577986717224121,5.53906786441803,0.0005883681977275744,385.32568621635437
500,5.642595291137695,5.487075984477997,0.0005832759925063802,428.7075982093811
550,5.271720886230469,5.37151038646698,0.0005772924962107378,473.2368848323822
600,5.453764915466309,5.3027602434158325,0.0005704365351336736,516.5628731250763
650,5.158576965332031,5.224428236484528,0.0005627296806651974,559.751953125
700,4.839122295379639,5.182050585746765,0.0005541961814207284,603.2197291851044
750,4.976252555847168,5.084908664226532,0.0005448628869459807,644.6524705886841
800,5.1365251541137695,5.037469387054443,0.0005347591632383578,689.5925889015198
850,5.192934989929199,5.018292784690857,0.000523916800350662,733.0202462673187
900,4.919341564178467,5.00777542591095,0.0005123699123678255,776.5144648551941
950,4.861444473266602,4.949646711349487,0.0005001548300713798,819.7551629543304
1000,4.830898284912109,4.892612934112549,0.0004873099866293746,861.2438492774963
1050,4.658267021179199,4.842588782310486,0.00047387579667141266,905.6328113079071
1100,4.462521553039551,4.742559611797333,0.00045989452912927357,948.9945297241211
1150,4.334071159362793,4.727149724960327,0.00044541017424321543,992.276044845581
1200,4.679414749145508,4.585937321186066,0.0004304683051524051,1033.6684646606445
1250,4.376683235168457,4.571874141693115,0.0004151159345049614,1076.832641363144
1300,4.018683433532715,4.467061877250671,0.0003994013665387712,1120.0075113773346
1350,4.657532215118408,4.374528706073761,0.0003833740450984865,1163.2221052646637
1400,4.0969743728637695,4.305704474449158,0.0003670843980668962,1206.4636890888214
1450,4.0573015213012695,4.271136462688446,0.0003505836787001504,1249.5566170215607
1500,4.302654266357422,4.1662169098854065,0.0003339238043660554,1292.7512505054474
1550,4.106183052062988,4.114655077457428,0.0003171571931928259,1337.3922214508057
1600,4.038006782531738,4.079451262950897,0.0003003365991422617,1380.6644577980042
1650,4.101972579956055,4.001560807228088,0.0002835149460262663,1424.255484342575
1700,4.257822036743164,3.9691905975341797,0.00026674516098895473,1467.6561942100525
1750,3.5544114112854004,3.914993077516556,0.0002500800079782774,1509.0510804653168
1800,3.6392974853515625,3.8859556317329407,0.0002335719217311187,1552.2258043289185
1850,3.7255420684814453,3.8783796429634094,0.00021727284279421573,1595.3320109844208
1900,3.350329875946045,3.831578314304352,0.00020123405409998258,1638.6152701377869
1950,4.023463249206543,3.8010767996311188,0.00018550601961143145,1682.1867027282715
2000,3.356811046600342,3.7631421089172363,0.00017013822554387594,1725.579124212265
2050,3.24239444732666,3.7233499586582184,0.00015517902466298826,1770.0992314815521
2100,3.8155927658081055,3.7079576551914215,0.0001406754841491114,1813.5994729995728
2150,3.7713351249694824,3.6903153359889984,0.00012667323750649505,1858.3644692897797
2200,3.3753910064697266,3.6844013929367065,0.00011321634098340925,1901.558126449585
2250,3.8706674575805664,3.6753652095794678,0.00010034713495488778,1943.1236612796783
2300,3.4882421493530273,3.6882213354110718,8.810611070424406e-05,1986.2404291629791
2350,3.051297903060913,3.6610697209835052,7.653178302251346e-05,2026.3601658344269
2400,2.6586155891418457,3.631905823945999,6.566056902667127e-05,2067.763006210327
2450,3.7719950675964355,3.6099886000156403,5.5526673577910466e-05,2111.1750288009644
2500,3.8850345611572266,3.6120497286319733,4.6161981660493007e-05,2154.4083802700043
2550,3.15806245803833,3.604999542236328,3.759595805979335e-05,2195.8371407985687
2600,3.223560094833374,3.596752494573593,2.9855554655182855e-05,2239.167330980301
2650,3.3749895095825195,3.5895191431045532,2.2965125619445813e-05,2282.281210899353
2700,2.999769449234009,3.584297776222229,1.6946350791541953e-05,2325.3702483177185
2750,3.372697353363037,3.5855861008167267,1.1818167463811967e-05,2368.6315224170685
2800,3.541071653366089,3.58362078666687,7.596710798250061e-06,2408.8445451259613
2850,3.4209165573120117,3.581559896469116,4.295263059314625e-06,2451.9435749053955
2900,3.518906354904175,3.5789327323436737,1.9242118230103464e-06,2495.1053223609924
2950,3.786409616470337,3.579623281955719,4.910172937311662e-07,2536.524530172348
3000,3.086560010910034,3.579672008752823,1.888316970455328e-10,2576.6565115451813
