step,train_loss,val_loss,lr,elapsed_sec
1,5.770673751831055,5.516239643096924,2.9999999999999997e-06,1.414795160293579
50,1.9450472593307495,1.9189683943986893,0.00015,66.59587931632996
100,0.30281466245651245,0.19660451263189316,0.0003,133.51426887512207
150,0.023745249956846237,0.021173988468945026,0.00045,203.01786708831787
200,0.021776948124170303,0.0206383450422436,0.0006,270.61043548583984
250,0.023951195180416107,0.02155800722539425,0.0005995467292351614,339.39333605766296
300,0.020346108824014664,0.019774518441408873,0.0005981511624702299,406.9011924266815
350,0.021953683346509933,0.020661618327721953,0.0005958175018428611,474.20318627357483
400,0.02120056003332138,0.020011824322864413,0.0005925530899127599,542.1929490566254
450,0.019703829661011696,0.020136907696723938,0.0005883681977275744,610.8936910629272
500,0.043757881969213486,0.0255405658390373,0.0005832759925063803,678.0596079826355
550,0.02056511491537094,0.019981164950877428,0.0005772924962107378,745.5478003025055
600,0.01957841031253338,0.020501389168202877,0.0005704365351336736,811.7105243206024
650,0.02042490616440773,0.021473259665071964,0.0005627296806651974,878.4879739284515
700,0.021112555637955666,0.01933109317906201,0.0005541961814207284,943.9613676071167
750,0.022175434976816177,0.01945736282505095,0.0005448628869459807,1010.6538121700287
800,0.02024853229522705,0.020415248349308968,0.0005347591632383578,1075.7774529457092
850,0.02152138017117977,0.01932169613428414,0.000523916800350662,1136.072667837143
900,0.020148370414972305,0.019503942457959056,0.0005123699123678255,1192.2943258285522
950,0.019092245027422905,0.019894848810508847,0.0005001548300713798,1247.9245429039001
1000,0.020364291965961456,0.01935849874280393,0.0004873099866293746,1304.390955209732
1050,0.019831107929348946,0.0195012129843235,0.00047387579667141266,1367.4237337112427
1100,0.02088966593146324,0.021798114757984877,0.00045989452912927357,1430.2101395130157
1150,0.01916060969233513,0.019088756293058395,0.00044541017424321543,1493.6442000865936
1200,0.019731368869543076,0.019066024105995893,0.0004304683051524051,1558.8428673744202
1250,0.019855372607707977,0.019366591703146696,0.0004151159345049614,1622.5318479537964
1300,0.01819930598139763,0.019288187846541405,0.0003994013665387712,1685.1624546051025
1350,0.02029390260577202,0.01928930659778416,0.0003833740450984865,1747.3508989810944
1400,0.018663447350263596,0.019229346187785268,0.0003670843980668962,1811.2330334186554
1450,0.01986849680542946,0.019044745713472366,0.0003505836787001504,1876.214611530304
1500,0.021408110857009888,0.01905257417820394,0.0003339238043660554,1940.4699618816376
1550,0.018822740763425827,0.019377880031242967,0.0003171571931928259,2003.9459702968597
1600,0.019476812332868576,0.01938364445231855,0.0003003365991422617,2068.990287065506
1650,0.018983740359544754,0.019024462439119816,0.0002835149460262663,2135.9354979991913
1700,0.019560817629098892,0.019177766516804695,0.00026674516098895473,2200.5358967781067
1750,0.020629800856113434,0.019091766560450196,0.0002500800079782774,2264.6459283828735
1800,0.018271487206220627,0.019034404773265123,0.0002335719217311187,2328.9916064739227
1850,0.01951683685183525,0.018917831825092435,0.00021727284279421573,2393.2557485103607
1900,0.019249413162469864,0.018840492237359285,0.00020123405409998258,2457.7651982307434
1950,0.019945502281188965,0.019065548200160265,0.00018550601961143145,2524.79047870636
2000,0.018855899572372437,0.01897301897406578,0.00017013822554387594,2592.6291954517365
2050,0.019655395299196243,0.019010822754353285,0.00015517902466298826,2660.3289246559143
2100,0.01904841884970665,0.019040003418922424,0.0001406754841491114,2727.3577404022217
2150,0.02011086791753769,0.019025236601009965,0.00012667323750649505,2794.283485174179
2200,0.02055899053812027,0.018910072976723313,0.00011321634098340925,2859.1010344028473
2250,0.02069200947880745,0.018925791839137673,0.00010034713495488778,2923.9066412448883
2300,0.019388385117053986,0.018877712776884437,8.810611070424406e-05,2990.3593649864197
2350,0.019868046045303345,0.01890162145718932,7.653178302251346e-05,3056.5696399211884
2400,0.019364964216947556,0.018952272832393646,6.566056902667127e-05,3121.359495162964
