step,train_loss,val_loss,lr,elapsed_sec
1,5.800238609313965,5.62881326675415,2.9999999999999997e-06,0.3601863384246826
50,1.9834764003753662,1.9990553706884384,0.00015,38.884249210357666
100,0.3828899562358856,0.2889483980834484,0.0003,78.3139476776123
150,0.02207254432141781,0.025289765326306224,0.00045,117.76405835151672
200,0.21163800358772278,0.15481246262788773,0.0006,157.6469006538391
250,0.020229250192642212,0.022935998858883977,0.0005964524757330841,198.0426847934723
300,0.022600069642066956,0.022543746046721935,0.0005856067880837029,238.4809410572052
350,0.03687591105699539,0.04237203951925039,0.0005677285134371153,278.9018249511719
400,0.02046518214046955,0.022351533407345414,0.000543257874249712,318.9768190383911
450,0.02059909701347351,0.022085574688389897,0.0005127974188716822,359.77219223976135
500,0.026597172021865845,0.025804088450968266,0.00047709718480688833,400.2074944972992
550,0.02007831074297428,0.02237271540798247,0.0004370362303002898,440.31730365753174
600,0.020024335011839867,0.022140606306493282,0.00039360098900652444,480.40955543518066
650,0.021522991359233856,0.022330562584102154,0.00034786098071954585,520.8309433460236
700,0.02133142575621605,0.02175722806714475,0.00030094247624576386,560.9605946540833
750,0.019784295931458473,0.022152574500069022,0.0002540007648789118,601.4696757793427
800,0.022130688652396202,0.021651058457791805,0.00020819170734344978,641.6273701190948
850,0.018859703093767166,0.021784290205687284,0.00016464327466744644,682.5013625621796
900,0.020044349133968353,0.02144728391431272,0.00012442777379234704,723.8669097423553
950,0.019512536004185677,0.02138307550922036,8.853544381729156e-05,762.4822187423706
1000,0.019195405766367912,0.021347442409023643,5.7850073026079904e-05,799.6957011222839
1050,0.02001694031059742,0.02121641649864614,3.312723708649866e-05,837.3351137638092
1100,0.019782299175858498,0.021189576014876366,1.4975694269768457e-05,874.5056331157684
1150,0.019928859546780586,0.021118352422490716,3.8423958015542545e-06,911.6786222457886
1200,0.01866908371448517,0.02112445468083024,1.4804394425360633e-09,948.8353381156921
