x0,x0_over_x0opt,score
12.8,0.20317460317460317,0.4011173814535141
13.779591836734694,0.21872367994816974,0.39273884892463684
14.759183673469389,0.23427275672173634,0.3824522405862808
15.738775510204082,0.2498218334953029,0.3755479991436005
16.718367346938777,0.2653709102688695,0.3662838265299797
17.69795918367347,0.280919987042436,0.35820174366235735
18.677551020408163,0.2964690638160026,0.3482475966215134
19.65714285714286,0.31201814058956917,0.3380696564912796
20.63673469387755,0.3275672173631357,0.3298302456736565
21.616326530612245,0.3431162941367023,0.3208435833454132
22.59591836734694,0.3586653709102689,0.3121025666594505
23.57551020408163,0.37421444768383544,0.3028873145580292
24.555102040816326,0.389763524457402,0.2947780378162861
25.53469387755102,0.40531260123096857,0.2855555534362793
26.514285714285712,0.4208616780045351,0.27621996104717256
27.49387755102041,0.43641075477810176,0.2683648616075516
28.473469387755102,0.4519598315516683,0.2594626724720001
29.453061224489797,0.4675089083252349,0.2509992949664593
30.43265306122449,0.48305798509880143,0.24351595491170885
31.412244897959184,0.498607061872368,0.23504742085933686
32.39183673469388,0.5141561386459347,0.22570585757493972
33.37142857142857,0.5297052154195011,0.21856947839260102
34.351020408163265,0.5452542921930676,0.2111353613436222
35.330612244897964,0.5608033689666343,0.20426701083779336
36.31020408163265,0.5763524457402007,0.19759671613574029
37.289795918367346,0.5919015225137674,0.18960502222180367
38.269387755102045,0.607450599287334,0.1838554061949253
39.248979591836736,0.6229996760609006,0.17784129530191423
40.22857142857143,0.6385487528344671,0.17242194786667825
41.208163265306126,0.6540978296080338,0.1641831398010254
42.18775510204082,0.6696469063816003,0.159296802431345
43.16734693877551,0.6851959831551668,0.15439465790987014
44.14693877551021,0.7007450599287335,0.14821650534868241
45.12653061224489,0.7162941367022999,0.1448576919734478
46.10612244897959,0.7318432134758666,0.13965536579489707
47.08571428571429,0.7473922902494332,0.13444909676909447
48.06530612244897,0.7629413670229995,0.13089421689510344
49.04489795918367,0.7784904437965662,0.12527565211057662
50.02448979591837,0.7940395205701328,0.12084837928414345
51.004081632653055,0.8095885973436993,0.1178113915026188
51.98367346938775,0.8251376741172659,0.11520374864339829
52.96326530612245,0.8406867508908326,0.11121863350272179
53.942857142857136,0.856235827664399,0.1079570196568966
54.922448979591834,0.8717849044379656,0.10470295324921608
55.90204081632653,0.8873339812115323,0.10344741195440293
56.88163265306122,0.9028830579850987,0.10133672207593919
57.861224489795916,0.9184321347586654,0.09791231527924538
58.840816326530614,0.933981211532232,0.09706229567527772
59.8204081632653,0.9495302883057984,0.09567212164402009
60.8,0.965079365079365,0.0937232218682766
