table_id,family,N_prime,j,m_j,nu_j,T_j,D_j,r_j_native,rL_j_deployed_128K,eps_gap_next,lambda_gap_next,rho_gap_next
ramp_N16,ramp,16,14,0.0,0.04869675251658632,129.0267827416111,32768.0,253.96277659360973,1015.8511063744389,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,15,0.0,0.039241897584845364,160.11420685237348,32768.0,204.65391950017494,818.6156780006997,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,16,0.0,0.0316227766016838,198.691765315922,32768.0,164.91876222398315,659.6750488959326,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,17,0.0,0.025482967479793468,246.56411433094644,32768.0,132.89849615349019,531.5939846139607,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,18,0.0,0.020535250264571463,305.97071991957563,32768.0,107.09521489053942,428.3808595621577,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,19,0.0,0.016548170999431816,379.6906200325897,32768.0,86.30184226617831,345.20736906471325,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,20,0.0,0.013335214321633242,471.17242780167385,32768.0,69.54566537962346,278.18266151849383,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,21,0.0,0.010746078283213176,584.6956574841605,32768.0,56.0428311388437,224.1713245553748,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,22,0.0,0.008659643233600654,725.5709199196485,32768.0,45.16167765327311,180.64671061309244,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,23,0.0,0.006978305848598664,900.3883526316538,32768.0,36.39318512309242,145.5727404923697,0.007352941176470588,1.010245469962418,1.2536517513047314
ramp_N16,ramp,16,24,0.007352941176470588,0.005566383041650944,1128.7734351310548,33103.72355972851,29.327163919201414,116.11896233612376,0.014705882352941178,1.0205959095795867,1.2664960026660568
ramp_N16,ramp,16,25,0.022058823529411766,0.004395105100950454,1429.5870435091142,33785.524856912314,23.63306593348886,91.68521818599173,0.022058823529411766,1.031052394314951,1.2794718494188944
ramp_N16,ramp,16,26,0.04411764705882353,0.003435093240188603,1829.1163784638954,34834.64629690673,19.044521555354013,71.65864432862121,0.029411764705882353,1.0416160106505838,1.2925806398198747
ramp_N16,ramp,16,27,0.07352941176470588,0.0026575465656574386,2364.2804187798747,36284.32530820812,15.346878915037175,55.43843232760091,0.036764705882352935,1.052287856200078,1.3058237359391522
ramp_N16,ramp,16,28,0.11029411764705882,0.002035149532449051,3087.333489258919,38181.55489224055,12.367162480204113,42.45475924645329,0.04411764705882354,1.063069039822593,1.3192025138019292
ramp_N16,ramp,16,29,0.15441176470588236,0.0015427119878537597,4072.818099975247,40589.62889822779,9.965981269449397,32.18213943824218,0.0514705882352941,1.0739606817380718,1.332718363531433
ramp_N16,ramp,16,30,0.20588235294117646,0.00115756789286364,5427.919473160213,43591.66552303606,8.031008149363052,24.147742177849224,0.05882352941176472,1.084963913643637,1.346372689493357
ramp_N16,ramp,16,31,0.2647058823529412,0.0008597678056729116,7308.002539432081,47295.384028117616,6.471725177013011,17.93540701344445,0.06617647058823528,1.0960798788311803,1.360166910441781
ramp_N16,ramp,16,32,0.33088235294117646,0.0006321046329480695,9940.103235560024,51839.518794813295,5.215189175235228,13.186180957467233,0.0735294117647059,1.107309732306156,1.3741024596665874
ramp_N16,ramp,16,33,0.40441176470588236,0.0004600127366786343,13658.72030532283,57402.40367956465,4.202619454561554,9.596213779186986,0.08088235294117646,1.1186546409075917,1.3881807851423857
ramp_N16,ramp,16,34,0.4852941176470588,0.0003313781184713998,18960.773077483293,64213.46527539602,3.3866480555928478,6.912798305447443,0.08823529411764702,1.1301157834293298,1.4024033496789678
ramp_N16,ramp,16,35,0.5735294117647058,0.0002362930169464138,26590.65167636536,72568.65061641623,2.7291038782971095,4.929251136650445,0.09558823529411764,1.1416943507425095,1.416771631073298
ramp_N16,ramp,16,36,0.6691176470588235,0.00016678271343378484,37672.88094682607,82851.21844976934,2.199227039915287,3.479213606864934,0.10294117647058831,1.1533915459193043,1.4312871222630656
ramp_N16,ramp,16,37,0.7720588235294118,0.00011652638442668162,53920.70935774177,95559.89492907743,1.7722299292295427,2.4308285547653146,0.11029411764705876,1.165208584357927,1.445951331481807
ramp_N16,ramp,16,38,0.8823529411764706,8.058804047523904e-05,77966.72149027023,111347.20989170256,1.428137643386711,1.6811275053595398,0.11764705882352944,1.1771466939089177,1.4607657824156222
ramp_N16,ramp,16,39,1.0,5.516835172711471e-05,113891.1189201156,131072.0,1.150853562971273,1.150853562971273,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,40,1.0,4.445698525097308e-05,141331.79008223594,131072.0,0.9274063529778678,0.9274063529778678,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,41,1.0,3.582531425592411e-05,175383.95510768177,131072.0,0.7473431644275826,0.7473431644275826,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,42,1.0,2.8869549617236462e-05,217640.57252310694,131072.0,0.6022406506309115,0.6022406506309115,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,43,1.0,2.326430102324246e-05,270078.40471554676,131072.0,0.48531092346331156,0.48531092346331156,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,44,1.0,1.8747355233311403e-05,335150.49077510694,131072.0,0.39108401630822043,0.39108401630822043,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,45,1.0,1.510740975595334e-05,415900.8995373007,131072.0,0.31515199930036364,0.31515199930036364,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,46,1.0,1.2174188129146581e-05,516107.1309664443,131072.0,0.2539627765936098,0.2539627765936098,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,47,1.0,9.810474396211334e-06,640456.8274094944,131072.0,0.20465391950017478,0.20465391950017478,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,48,1.0,7.90569415042095e-06,794767.0612636878,131072.0,0.16491876222398316,0.16491876222398316,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,49,1.0,6.3707418699483745e-06,986256.4573237845,131072.0,0.13289849615349036,0.13289849615349036,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,50,1.0,5.133812566142867e-06,1223882.8796783022,131072.0,0.10709521489053944,0.10709521489053944,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,51,1.0,4.1370427498579515e-06,1518762.4801303598,131072.0,0.08630184226617825,0.08630184226617825,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,52,1.0,3.3338035804083114e-06,1884689.711206695,131072.0,0.06954566537962346,0.06954566537962346,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,53,1.0,2.6865195708032973e-06,2338782.6299366388,131072.0,0.05604283113884377,0.05604283113884377,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,54,1.0,2.1649108084001642e-06,2902283.679678593,131072.0,0.04516167765327312,0.04516167765327312,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,55,1.0,1.744576462149665e-06,3601553.4105266174,131072.0,0.036393185123092406,0.036393185123092406,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,56,1.0,1.4058533129758732e-06,4469303.624486615,131072.0,0.02932716391920142,0.02932716391920142,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,57,1.0,1.132895909400206e-06,5546127.631889959,131072.0,0.02363306593348889,0.02363306593348889,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,58,1.0,9.129353181370947e-07,6882399.204360769,131072.0,0.019044521555354015,0.019044521555354015,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,59,1.0,7.356817940523201e-07,8540629.057258878,131072.0,0.015346878915037164,0.015346878915037164,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,60,1.0,5.928434264154141e-07,10598389.09772589,131072.0,0.012367162480204117,0.012367162480204117,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,61,1.0,4.777382437426107e-07,13151941.234507393,131072.0,0.009965981269449408,0.009965981269449408,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,62,1.0,3.849816315148732e-07,16320740.505087825,131072.0,0.008031008149363054,0.008031008149363054,0.0,1.0,1.2409377607517196
ramp_N16,ramp,16,63,1.0,3.102344401879298e-07,20253023.17619359,131072.0,0.006471725177013007,0.006471725177013007,,,
ramp_N15,ramp,15,0,0.0,1.0,6.283185307179586,32768.0,5215.189175235227,20860.756700940907,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,1,0.0,0.8058421877614819,7.79704190547954,32768.0,4202.6194545615535,16810.477818246214,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,2,0.0,0.6493816315762113,9.675643722673103,32768.0,3386.6480555928474,13546.59222237139,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,3,0.0,0.5232991146814947,12.00687165504539,32768.0,2729.1038782971086,10916.415513188434,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,4,0.0,0.4216965034285823,14.89978042524532,32768.0,2199.2270399152867,8796.908159661147,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,5,0.0,0.33982083289425596,18.489700156596232,32768.0,1772.2299292295424,7088.91971691817,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,6,0.0,0.27384196342643613,22.944567109297246,32768.0,1428.1376433867106,5712.550573546842,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,7,0.0,0.220673406908459,28.47277973002888,32768.0,1150.8535629712737,4603.414251885095,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,8,0.0,0.1778279410038923,35.33294752055899,32768.0,927.4063529778675,3709.62541191147,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,9,0.0,0.14330125702369628,43.84598877692049,32768.0,747.3431644275819,2989.3726577103275,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,10,0.0,0.11547819846894583,54.41014313077674,32768.0,602.2406506309114,2408.9626025236457,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,11,0.0,0.0930572040929699,67.51960117888665,32768.0,485.31092346331184,1941.2436938532474,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,12,0.0,0.07498942093324559,83.78762269377675,32768.0,391.0840163082203,1564.3360652328813,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,13,0.0,0.060429639023813285,103.9752248843253,32768.0,315.1519993003633,1260.6079972014531,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,14,0.0,0.04869675251658632,129.0267827416111,32768.0,253.96277659360973,1015.8511063744389,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,15,0.0,0.039241897584845364,160.11420685237348,32768.0,204.65391950017494,818.6156780006997,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,16,0.0,0.0316227766016838,198.691765315922,32768.0,164.91876222398315,659.6750488959326,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,17,0.0,0.025482967479793468,246.56411433094644,32768.0,132.89849615349019,531.5939846139607,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,18,0.0,0.020535250264571463,305.97071991957563,32768.0,107.09521489053942,428.3808595621577,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,19,0.0,0.016548170999431816,379.6906200325897,32768.0,86.30184226617831,345.20736906471325,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,20,0.0,0.013335214321633242,471.17242780167385,32768.0,69.54566537962346,278.18266151849383,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,21,0.0,0.010746078283213176,584.6956574841605,32768.0,56.0428311388437,224.1713245553748,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,22,0.0,0.008659643233600654,725.5709199196485,32768.0,45.16167765327311,180.64671061309244,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,23,0.0,0.006978305848598664,900.3883526316538,32768.0,36.39318512309242,145.5727404923697,0.008333333333333333,1.0116194403019225,1.2553567629811755
ramp_N15,ramp,15,24,0.008333333333333333,0.005558822841744874,1130.308607785626,33148.7458198134,29.327163919201414,115.96125084527276,0.01666666666666667,1.023373891996775,1.2699433059462502
ramp_N15,ramp,15,25,0.025,0.004377221263120033,1435.4278501107808,33923.56102443426,23.63306593348886,91.31214779613225,0.025,1.0352649238413776,1.2846993363765187
ramp_N15,ramp,15,26,0.05,0.003407195083844241,1844.093206453693,35119.87282038925,19.044521555354013,71.07666767671667,0.033333333333333326,1.0472941228206267,1.299626823621465
ramp_N15,ramp,15,27,0.08333333333333333,0.00262167186912159,2396.6329963653357,36780.836399001535,15.346878915037175,54.69005901144648,0.04166666666666667,1.0594630943592953,1.3147277599133118
ramp_N15,ramp,15,28,0.125,0.0019940796483178037,3150.9199306457253,38967.93874440916,12.367162480204113,41.59801038585551,0.04999999999999999,1.0717734625362931,1.3300041606329047
ramp_N15,ramp,15,29,0.175,0.0014993033159902956,4190.736617579958,41764.802635997585,9.965981269449397,31.27660169578748,0.05833333333333335,1.0842268703014184,1.3454580645786873
ramp_N15,ramp,15,30,0.23333333333333334,0.001114344144542166,5638.460378648165,45282.521250784084,8.031008149363052,23.24606208041225,0.06666666666666665,1.096824979694626,1.3610915342387992
ramp_N15,ramp,15,31,0.3,0.0008187135960443477,7674.460687518913,49667.00045141272,6.471725177013011,17.07898513483355,0.07500000000000001,1.109569472067845,1.3769066560663392
ramp_N15,ramp,15,32,0.375,0.0005946035575013607,10567.016002364244,55108.98747006743,5.215189175235228,12.403880146549811,0.08333333333333331,1.122462048309373,1.392905540757822
ramp_N15,ramp,15,33,0.4583333333333333,0.000426880028905522,14718.855138969722,61857.74695590746,4.202619454561554,8.905040423488716,0.09166666666666673,1.1355044290708776,1.4090903235348746
ramp_N15,ramp,15,34,0.55,0.00030294724317930273,20740.196349833797,70239.7456407785,3.3866480555928478,6.319708733184213,0.09999999999999998,1.1486983549970349,1.4254631644292044
ramp_N15,ramp,15,35,0.65,0.00021252547995557033,29564.38591971712,80684.28027297244,2.7291038782971095,4.433442330103846,0.10833333333333328,1.1620455869578394,1.4420262485708788
ramp_N15,ramp,15,36,0.7583333333333333,0.0001473797582853945,42632.62051911139,93758.81182807709,2.199227039915287,3.0744532802350943,0.1166666666666667,1.1755479062836087,1.4587817864799537
ramp_N15,ramp,15,37,0.875,0.00010102933807599999,62191.69032319126,110217.97494013487,1.7722299292295427,2.107548441260541,0.125,1.189207115002721,1.4757320143614894
ramp_N15,ramp,15,38,1.0,6.846049085660905e-05,91778.26843718896,131072.0,1.428137643386711,1.428137643386711,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,39,1.0,5.516835172711471e-05,113891.1189201156,131072.0,1.150853562971273,1.150853562971273,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,40,1.0,4.445698525097308e-05,141331.79008223594,131072.0,0.9274063529778678,0.9274063529778678,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,41,1.0,3.582531425592411e-05,175383.95510768177,131072.0,0.7473431644275826,0.7473431644275826,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,42,1.0,2.8869549617236462e-05,217640.57252310694,131072.0,0.6022406506309115,0.6022406506309115,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,43,1.0,2.326430102324246e-05,270078.40471554676,131072.0,0.48531092346331156,0.48531092346331156,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,44,1.0,1.8747355233311403e-05,335150.49077510694,131072.0,0.39108401630822043,0.39108401630822043,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,45,1.0,1.510740975595334e-05,415900.8995373007,131072.0,0.31515199930036364,0.31515199930036364,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,46,1.0,1.2174188129146581e-05,516107.1309664443,131072.0,0.2539627765936098,0.2539627765936098,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,47,1.0,9.810474396211334e-06,640456.8274094944,131072.0,0.20465391950017478,0.20465391950017478,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,48,1.0,7.90569415042095e-06,794767.0612636878,131072.0,0.16491876222398316,0.16491876222398316,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,49,1.0,6.3707418699483745e-06,986256.4573237845,131072.0,0.13289849615349036,0.13289849615349036,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,50,1.0,5.133812566142867e-06,1223882.8796783022,131072.0,0.10709521489053944,0.10709521489053944,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,51,1.0,4.1370427498579515e-06,1518762.4801303598,131072.0,0.08630184226617825,0.08630184226617825,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,52,1.0,3.3338035804083114e-06,1884689.711206695,131072.0,0.06954566537962346,0.06954566537962346,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,53,1.0,2.6865195708032973e-06,2338782.6299366388,131072.0,0.05604283113884377,0.05604283113884377,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,54,1.0,2.1649108084001642e-06,2902283.679678593,131072.0,0.04516167765327312,0.04516167765327312,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,55,1.0,1.744576462149665e-06,3601553.4105266174,131072.0,0.036393185123092406,0.036393185123092406,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,56,1.0,1.4058533129758732e-06,4469303.624486615,131072.0,0.02932716391920142,0.02932716391920142,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,57,1.0,1.132895909400206e-06,5546127.631889959,131072.0,0.02363306593348889,0.02363306593348889,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,58,1.0,9.129353181370947e-07,6882399.204360769,131072.0,0.019044521555354015,0.019044521555354015,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,59,1.0,7.356817940523201e-07,8540629.057258878,131072.0,0.015346878915037164,0.015346878915037164,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,60,1.0,5.928434264154141e-07,10598389.09772589,131072.0,0.012367162480204117,0.012367162480204117,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,61,1.0,4.777382437426107e-07,13151941.234507393,131072.0,0.009965981269449408,0.009965981269449408,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,62,1.0,3.849816315148732e-07,16320740.505087825,131072.0,0.008031008149363054,0.008031008149363054,0.0,1.0,1.2409377607517196
ramp_N15,ramp,15,63,1.0,3.102344401879298e-07,20253023.17619359,131072.0,0.006471725177013007,0.006471725177013007,,,
ramp_N14,ramp,14,0,0.0,1.0,6.283185307179586,32768.0,5215.189175235227,20860.756700940907,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,1,0.0,0.8058421877614819,7.79704190547954,32768.0,4202.6194545615535,16810.477818246214,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,2,0.0,0.6493816315762113,9.675643722673103,32768.0,3386.6480555928474,13546.59222237139,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,3,0.0,0.5232991146814947,12.00687165504539,32768.0,2729.1038782971086,10916.415513188434,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,4,0.0,0.4216965034285823,14.89978042524532,32768.0,2199.2270399152867,8796.908159661147,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,5,0.0,0.33982083289425596,18.489700156596232,32768.0,1772.2299292295424,7088.91971691817,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,6,0.0,0.27384196342643613,22.944567109297246,32768.0,1428.1376433867106,5712.550573546842,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,7,0.0,0.220673406908459,28.47277973002888,32768.0,1150.8535629712737,4603.414251885095,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,8,0.0,0.1778279410038923,35.33294752055899,32768.0,927.4063529778675,3709.62541191147,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,9,0.0,0.14330125702369628,43.84598877692049,32768.0,747.3431644275819,2989.3726577103275,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,10,0.0,0.11547819846894583,54.41014313077674,32768.0,602.2406506309114,2408.9626025236457,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,11,0.0,0.0930572040929699,67.51960117888665,32768.0,485.31092346331184,1941.2436938532474,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,12,0.0,0.07498942093324559,83.78762269377675,32768.0,391.0840163082203,1564.3360652328813,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,13,0.0,0.060429639023813285,103.9752248843253,32768.0,315.1519993003633,1260.6079972014531,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,14,0.0,0.04869675251658632,129.0267827416111,32768.0,253.96277659360973,1015.8511063744389,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,15,0.0,0.039241897584845364,160.11420685237348,32768.0,204.65391950017494,818.6156780006997,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,16,0.0,0.0316227766016838,198.691765315922,32768.0,164.91876222398315,659.6750488959326,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,17,0.0,0.025482967479793468,246.56411433094644,32768.0,132.89849615349019,531.5939846139607,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,18,0.0,0.020535250264571463,305.97071991957563,32768.0,107.09521489053942,428.3808595621577,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,19,0.0,0.016548170999431816,379.6906200325897,32768.0,86.30184226617831,345.20736906471325,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,20,0.0,0.013335214321633242,471.17242780167385,32768.0,69.54566537962346,278.18266151849383,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,21,0.0,0.010746078283213176,584.6956574841605,32768.0,56.0428311388437,224.1713245553748,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,22,0.0,0.008659643233600654,725.5709199196485,32768.0,45.16167765327311,180.64671061309244,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,23,0.0,0.006978305848598664,900.3883526316538,32768.0,36.39318512309242,145.5727404923697,0.009523809523809525,1.01329034529026,1.257430252075832
ramp_N14,ramp,14,24,0.009523809523809525,0.005549656402077579,1132.1755532157636,33203.49803447124,29.327163919201414,115.77003197755946,0.019047619047619046,1.0267573238584542,1.2741419343043383
ramp_N14,ramp,14,25,0.02857142857142857,0.004355602976922351,1442.5523493464173,34091.934784613135,23.63306593348886,90.8611739874711,0.02857142857142857,1.0404032832218364,1.2910757205600427
ramp_N14,ramp,14,26,0.05714285714285714,0.003373623179152481,1862.4443138780077,35469.360881296234,19.044521555354013,70.37633234095469,0.03809523809523809,1.0542306020969747,1.308234562682157
ramp_N14,ramp,14,27,0.09523809523809523,0.0025787601668586413,2436.5140224860656,37392.885677883816,15.346878915037175,53.79488843091589,0.047619047619047616,1.0682416908144021,1.3256214517408549
ramp_N14,ramp,14,28,0.14285714285714285,0.0019453216930611062,3229.8952556749286,39944.63942097225,12.367162480204113,40.58088254401018,0.05714285714285716,1.082438991738777,1.343239418558667
ramp_N14,ramp,14,29,0.2,0.0014482315409925137,4338.522625238187,43237.6352202062,9.965981269449397,30.211205823273556,0.06666666666666665,1.096824979694626,1.3610915342387992
ramp_N14,ramp,14,30,0.26666666666666666,0.0010640221502828226,5905.126416315189,47424.11837244631,8.031008149363052,22.196307201461945,0.0761904761904762,1.11140216239775,1.3791809107004829
ramp_N14,ramp,14,31,0.34285714285714286,0.0007714884552327573,8144.23762865506,52707.26770894369,6.471725177013011,16.09383296219529,0.08571428571428569,1.1261730808923576,1.3975107012214274
ramp_N14,ramp,14,32,0.42857142857142855,0.0005520447568369064,11381.659239335664,59357.50606119938,5.215189175235228,11.516071360404789,0.09523809523809529,1.141140309994013,1.4160841009874936
ramp_N14,ramp,14,33,0.5238095238095238,0.00038983896256722524,16117.386691680647,67735.24286714857,4.202619454561554,8.132335750662095,0.10476190476190472,1.1563064587384675,1.4349043476496646
ramp_N14,ramp,14,34,0.6285714285714286,0.0002716828917591414,23126.90823664341,78322.6988115026,3.3866480555928478,5.667510704795512,0.11428571428571432,1.1716741708364597,1.453974721888424
ramp_N14,ramp,14,35,0.7428571428571429,0.00018685530612683513,33625.93997151269,91768.68318764109,2.7291038782971095,3.8979430793917405,0.12380952380952381,1.1872461251345552,1.4732985479856309
ramp_N14,ramp,14,36,0.8666666666666667,0.00012682786281321818,49541.048534681635,108952.01352322748,2.199227039915287,2.645725189046855,0.1333333333333333,1.2030250360821166,1.4928791944039985
ramp_N14,ramp,14,37,1.0,8.4955208223564e-05,73958.80062638491,131072.0,1.7722299292295427,1.7722299292295427,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,38,1.0,6.846049085660905e-05,91778.26843718896,131072.0,1.428137643386711,1.428137643386711,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,39,1.0,5.516835172711471e-05,113891.1189201156,131072.0,1.150853562971273,1.150853562971273,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,40,1.0,4.445698525097308e-05,141331.79008223594,131072.0,0.9274063529778678,0.9274063529778678,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,41,1.0,3.582531425592411e-05,175383.95510768177,131072.0,0.7473431644275826,0.7473431644275826,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,42,1.0,2.8869549617236462e-05,217640.57252310694,131072.0,0.6022406506309115,0.6022406506309115,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,43,1.0,2.326430102324246e-05,270078.40471554676,131072.0,0.48531092346331156,0.48531092346331156,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,44,1.0,1.8747355233311403e-05,335150.49077510694,131072.0,0.39108401630822043,0.39108401630822043,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,45,1.0,1.510740975595334e-05,415900.8995373007,131072.0,0.31515199930036364,0.31515199930036364,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,46,1.0,1.2174188129146581e-05,516107.1309664443,131072.0,0.2539627765936098,0.2539627765936098,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,47,1.0,9.810474396211334e-06,640456.8274094944,131072.0,0.20465391950017478,0.20465391950017478,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,48,1.0,7.90569415042095e-06,794767.0612636878,131072.0,0.16491876222398316,0.16491876222398316,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,49,1.0,6.3707418699483745e-06,986256.4573237845,131072.0,0.13289849615349036,0.13289849615349036,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,50,1.0,5.133812566142867e-06,1223882.8796783022,131072.0,0.10709521489053944,0.10709521489053944,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,51,1.0,4.1370427498579515e-06,1518762.4801303598,131072.0,0.08630184226617825,0.08630184226617825,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,52,1.0,3.3338035804083114e-06,1884689.711206695,131072.0,0.06954566537962346,0.06954566537962346,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,53,1.0,2.6865195708032973e-06,2338782.6299366388,131072.0,0.05604283113884377,0.05604283113884377,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,54,1.0,2.1649108084001642e-06,2902283.679678593,131072.0,0.04516167765327312,0.04516167765327312,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,55,1.0,1.744576462149665e-06,3601553.4105266174,131072.0,0.036393185123092406,0.036393185123092406,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,56,1.0,1.4058533129758732e-06,4469303.624486615,131072.0,0.02932716391920142,0.02932716391920142,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,57,1.0,1.132895909400206e-06,5546127.631889959,131072.0,0.02363306593348889,0.02363306593348889,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,58,1.0,9.129353181370947e-07,6882399.204360769,131072.0,0.019044521555354015,0.019044521555354015,0.0,1.0,1.2409377607517196
