step,train_loss,val_loss,lr,elapsed_sec
1,5.797223091125488,5.6257548332214355,2.9999999999999997e-06,0.40062737464904785
50,1.9932677745819092,2.0086198896169662,0.00015,44.621180057525635
100,0.4493493139743805,0.32537390664219856,0.0003,89.94339370727539
150,0.021258721128106117,0.025121196871623397,0.00045,134.8077187538147
200,0.25143295526504517,0.1094040023162961,0.0006,179.19342970848083
250,0.02028954029083252,0.022756923688575625,0.0005964524757330841,222.66745567321777
300,0.022594958543777466,0.023252034559845924,0.0005856067880837029,266.57152104377747
350,0.02357342466711998,0.026511212345212698,0.0005677285134371153,309.9500834941864
400,0.019969988614320755,0.02286343276500702,0.000543257874249712,353.370573759079
450,0.06216762959957123,0.034362308913841844,0.0005127974188716822,398.899729013443
500,0.021533988416194916,0.02194540179334581,0.00047709718480688833,443.2556231021881
550,0.02098521590232849,0.022469677962362766,0.0004370362303002898,488.4788556098938
600,0.02050512284040451,0.022848579799756408,0.00039360098900652444,530.800806760788
650,0.021690981462597847,0.024295783834531903,0.00034786098071954585,576.6665027141571
700,0.021907038986682892,0.0216834326274693,0.00030094247624576386,625.1302604675293
750,0.019684815779328346,0.021786556812003255,0.0002540007648789118,673.4762411117554
800,0.021737702190876007,0.021567372605204582,0.00020819170734344978,714.6534292697906
850,0.018690403550863266,0.02185028907842934,0.00016464327466744644,760.8877377510071
900,0.020083066076040268,0.02144308155402541,0.00012442777379234704,804.4893050193787
950,0.01948809251189232,0.021209614584222436,8.853544381729156e-05,848.7710771560669
1000,0.01923946850001812,0.021318528102710843,5.7850073026079904e-05,893.4370338916779
1050,0.0199913177639246,0.021123914513736963,3.312723708649866e-05,937.0385987758636
1100,0.019833561033010483,0.021156930131837726,1.4975694269768457e-05,982.2017397880554
1150,0.019993187859654427,0.021097369492053986,3.8423958015542545e-06,1027.2428758144379
1200,0.0187266506254673,0.021084939828142524,1.4804394425360633e-09,1072.6484868526459
