step,train_loss,val_loss,lr,elapsed_sec
1,5.7999677658081055,5.628505229949951,2.9999999999999997e-06,0.8595666885375977
50,1.9850624799728394,2.0044855773448944,0.00015,41.33330535888672
100,0.7422357797622681,0.5921988040208817,0.0003,83.86801385879517
150,0.02220369130373001,0.02610073727555573,0.00045,127.79805779457092
200,0.03915507346391678,0.054450091905891895,0.0006,170.68462347984314
250,0.019943563267588615,0.022802467457950115,0.0005964524757330841,213.3378665447235
300,0.15172179043293,0.1463601216673851,0.0005856067880837029,257.5283670425415
350,0.020692426711320877,0.023274373961612582,0.0005677285134371153,302.81340289115906
400,0.020135266706347466,0.023171890759840608,0.000543257874249712,346.97853899002075
450,0.023753125220537186,0.027000689413398504,0.0005127974188716822,389.32714438438416
500,0.021581090986728668,0.021886971779167652,0.00047709718480688833,432.3047037124634
550,0.020628584548830986,0.02279596566222608,0.0004370362303002898,475.468416929245
600,0.02647733874619007,0.027306711534038186,0.00039360098900652444,518.3705787658691
650,0.0210869163274765,0.02161768078804016,0.00034786098071954585,561.0839307308197
700,0.0218479223549366,0.021754394751042128,0.00030094247624576386,603.7108149528503
750,0.01948894001543522,0.022198689403012395,0.0002540007648789118,647.4598350524902
800,0.022127512842416763,0.021708476357162,0.00020819170734344978,691.577335357666
850,0.01862458512187004,0.021817468805238605,0.00016464327466744644,735.8757169246674
900,0.019953932613134384,0.021429502638056874,0.00012442777379234704,778.7576010227203
950,0.0194932259619236,0.021248333621770144,8.853544381729156e-05,821.5777158737183
1000,0.019150717183947563,0.02124152472242713,5.7850073026079904e-05,864.2366034984589
1050,0.019909296184778214,0.02115801558829844,3.312723708649866e-05,907.4042270183563
1100,0.01982090435922146,0.02115309191867709,1.4975694269768457e-05,951.072646856308
1150,0.019916487857699394,0.021077464567497373,3.8423958015542545e-06,995.4335331916809
1200,0.018663257360458374,0.021090099588036537,1.4804394425360633e-09,1039.751534461975
